id,premium,name,department,has_test,response_letter_required,area,salary,type,address,response_url,sort_point_distance,published_at,created_at,archived,apply_alternate_url,insider_interview,url,alternate_url,relations,employer,snippet,contacts,schedule,working_days,working_time_intervals,working_time_modes,accept_temporary,professional_roles,accept_incomplete_resumes,experience,employment,adv_response_url,is_adv_vacancy,adv_context,show_logo_in_search,branding
96701481,False,Младший backend-разработчик,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 25000, 'to': 75000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2024-04-11T11:24:12+0300,2024-04-11T11:24:12+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=96701481,,https://api.hh.ru/vacancies/96701481?host=hh.ru,https://hh.ru/vacancy/96701481,[],"{'id': '5061718', 'name': 'Exemter', 'url': 'https://api.hh.ru/employers/5061718', 'alternate_url': 'https://hh.ru/employer/5061718', 'logo_urls': {'90': 'https://img.hhcdn.ru/employer-logo/3628267.png', '240': 'https://img.hhcdn.ru/employer-logo/3628268.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/796845.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=5061718', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Базовые знания одного из языков программирования — <highlighttext>Python</highlighttext>, Java, C#, PHP, Ruby, Go или JavaScript. У нас есть микросервисы почти на...', 'responsibility': 'Развитие backend-составляющей существующего проекта. <highlighttext>Разработки</highlighttext> новых модулей и микросервисов системы по заданным спецификациям — описаниям API в Postman и описаниям...'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],"[{'id': 'from_four_to_six_hours_in_a_day', 'name': 'Можно работать сменами по\xa04–6 часов в\xa0день'}]","[{'id': 'start_after_sixteen', 'name': 'Можно начинать работать после 16:00'}]",False,"[{'id': '96', 'name': 'Программист, разработчик'}]",False,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'part', 'name': 'Частичная занятость'}",,False,,,
97153831,False,Junior Data Scientist (Personalization),,True,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2024-04-16T20:33:53+0300,2024-04-16T20:33:53+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=97153831,,https://api.hh.ru/vacancies/97153831?host=hh.ru,https://hh.ru/vacancy/97153831,[],"{'id': '9418714', 'name': 'Lamoda Tech', 'url': 'https://api.hh.ru/employers/9418714', 'alternate_url': 'https://hh.ru/employer/9418714', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/1072130.png', '240': 'https://img.hhcdn.ru/employer-logo/5909150.png', '90': 'https://img.hhcdn.ru/employer-logo/5909149.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=9418714', 'accredited_it_employer': True, 'trusted': True}","{'requirement': 'Опыт работы в пет-проектах или в коммерческих проектах от полугода до года. Владение <highlighttext>Python</highlighttext>: Опыт работы как минимум с...', 'responsibility': 'Код с логикой ML-пайплайнов упаковываем в Docker и выкатываем, используя CI/CD-инструменты с запуском code style проверок и...'}",,"{'id': 'flexible', 'name': 'Гибкий график'}",[],[],[],False,"[{'id': '165', 'name': 'Дата-сайентист'}]",False,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}",,False,,True,"{'type': 'MAKEUP', 'tariff': None}"
97334051,False,Data Engineer Junior+,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'улица Петровка', 'building': '7', 'lat': 55.762237, 'lng': 37.617069, 'description': None, 'raw': 'Москва, улица Петровка, 7', 'metro': {'station_name': 'Кузнецкий мост', 'line_name': 'Таганско-Краснопресненская', 'station_id': '7.67', 'line_id': '7', 'lat': 55.761498, 'lng': 37.624423}, 'metro_stations': [{'station_name': 'Кузнецкий мост', 'line_name': 'Таганско-Краснопресненская', 'station_id': '7.67', 'line_id': '7', 'lat': 55.761498, 'lng': 37.624423}, {'station_name': 'Охотный ряд', 'line_name': 'Сокольническая', 'station_id': '1.98', 'line_id': '1', 'lat': 55.757228, 'lng': 37.615078}, {'station_name': 'Театральная', 'line_name': 'Замоскворецкая', 'station_id': '2.99', 'line_id': '2', 'lat': 55.758808, 'lng': 37.61768}], 'id': '194530'}",,,2024-04-18T14:17:11+0300,2024-04-18T14:17:11+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=97334051,,https://api.hh.ru/vacancies/97334051?host=hh.ru,https://hh.ru/vacancy/97334051,[],"{'id': '766468', 'name': 'Группа компаний С7', 'url': 'https://api.hh.ru/employers/766468', 'alternate_url': 'https://hh.ru/employer/766468', 'logo_urls': {'90': 'https://img.hhcdn.ru/employer-logo/6290394.jpeg', 'original': 'https://img.hhcdn.ru/employer-logo-original/1167489.png', '240': 'https://img.hhcdn.ru/employer-logo/6290395.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=766468', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Уверенное знание <highlighttext>Python</highlighttext>. Пайплайны и стримы со Spark, Kafka, Airflow. Опыт работы с разнообразными источниками данных (FTP/SFTP, S3...', 'responsibility': 'Оптимизация пайплайнов. <highlighttext>Разработка</highlighttext> мониторингов на качество данных и их автоматизация. Настройка интеграции с новыми источниками данных, работа в команде с...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,"[{'id': '96', 'name': 'Программист, разработчик'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False,,,
93165893,False,Junior Python Back-end (офис),,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'улица Расковой', 'building': '34с14', 'lat': 55.791486, 'lng': 37.581173, 'description': None, 'raw': 'Москва, улица Расковой, 34с14', 'metro': {'station_name': 'Савёловская', 'line_name': 'Серпуховско-Тимирязевская', 'station_id': '9.128', 'line_id': '9', 'lat': 55.794054, 'lng': 37.587163}, 'metro_stations': [{'station_name': 'Савёловская', 'line_name': 'Серпуховско-Тимирязевская', 'station_id': '9.128', 'line_id': '9', 'lat': 55.794054, 'lng': 37.587163}, {'station_name': 'Савёловская', 'line_name': 'Большая кольцевая линия', 'station_id': '97.685', 'line_id': '97', 'lat': 55.794054, 'lng': 37.587163}, {'station_name': 'Савёловская', 'line_name': 'МЦД-1', 'station_id': '131.699', 'line_id': '131', 'lat': 55.793936, 'lng': 37.587038}], 'id': '5698576'}",,,2024-04-11T17:58:35+0300,2024-04-11T17:58:35+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=93165893,,https://api.hh.ru/vacancies/93165893?host=hh.ru,https://hh.ru/vacancy/93165893,[],"{'id': '4787018', 'name': 'Caltat', 'url': 'https://api.hh.ru/employers/4787018', 'alternate_url': 'https://hh.ru/employer/4787018', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/993621.png', '90': 'https://img.hhcdn.ru/employer-logo/5595284.png', '240': 'https://img.hhcdn.ru/employer-logo/5595285.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4787018', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Уверенные знания <highlighttext>Python</highlighttext>. Уверенные знания SQL, опыт оптимизации sql-запросов. Навыки работы с Linux (командная строка). Опыт <highlighttext>разработки</highlighttext> API. ', 'responsibility': 'Поддержка и <highlighttext>разработка</highlighttext> программного движка для управления Android-устройствами, написанного на <highlighttext>Python</highlighttext>. Поддержка серверной инфраструктуры в рабочем состоянии. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,"[{'id': '96', 'name': 'Программист, разработчик'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False,,True,"{'type': 'MAKEUP', 'tariff': None}"
95672327,False,Junior программист Python,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 60000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': None, 'street': None, 'building': None, 'lat': None, 'lng': None, 'description': None, 'raw': None, 'metro': {'station_name': 'Кунцевская', 'line_name': 'Арбатско-Покровская', 'station_id': '3.69', 'line_id': '3', 'lat': 55.730673, 'lng': 37.446522}, 'metro_stations': [{'station_name': 'Кунцевская', 'line_name': 'Арбатско-Покровская', 'station_id': '3.69', 'line_id': '3', 'lat': 55.730673, 'lng': 37.446522}, {'station_name': 'Кунцевская', 'line_name': 'Филевская', 'station_id': '4.471', 'line_id': '4', 'lat': 55.730815, 'lng': 37.446754}, {'station_name': 'Кунцевская', 'line_name': 'Большая кольцевая линия', 'station_id': '97.810', 'line_id': '97', 'lat': 55.730278, 'lng': 37.445833}], 'id': '15158873'}",,,2024-03-28T09:21:52+0300,2024-03-28T09:21:52+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=95672327,,https://api.hh.ru/vacancies/95672327?host=hh.ru,https://hh.ru/vacancy/95672327,[],"{'id': '224839', 'name': 'ПерилаГлавСнаб', 'url': 'https://api.hh.ru/employers/224839', 'alternate_url': 'https://hh.ru/employer/224839', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/1186817.png', '90': 'https://img.hhcdn.ru/employer-logo/6367690.png', '240': 'https://img.hhcdn.ru/employer-logo/6367691.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=224839', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Уверенное знание <highlighttext>Python</highlighttext>. Уверенное знание SQL(PSQL, MSSQL). Умение работать с FastAPI. Умение работать с Git. Знание SQLAlchemy. ', 'responsibility': 'Поддержка микросервисов. <highlighttext>Разработка</highlighttext> интеграций с внешними и внутренними сервисами. Участие в <highlighttext>разработке</highlighttext> моделей по прогнозированию.'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,"[{'id': '96', 'name': 'Программист, разработчик'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False,,,
95604103,False,Junior Python Developer/DevOps,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Шарикоподшипниковская улица', 'building': '5', 'lat': 55.722537, 'lng': 37.668507, 'description': None, 'raw': 'Москва, Шарикоподшипниковская улица, 5', 'metro': {'station_name': 'Дубровка', 'line_name': 'Люблинско-Дмитровская', 'station_id': '10.39', 'line_id': '10', 'lat': 55.71807, 'lng': 37.676259}, 'metro_stations': [{'station_name': 'Дубровка', 'line_name': 'Люблинско-Дмитровская', 'station_id': '10.39', 'line_id': '10', 'lat': 55.71807, 'lng': 37.676259}, {'station_name': 'Пролетарская', 'line_name': 'Таганско-Краснопресненская', 'station_id': '7.62', 'line_id': '7', 'lat': 55.731546, 'lng': 37.666917}], 'id': '12385667'}",,,2024-03-27T11:17:52+0300,2024-03-27T11:17:52+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=95604103,,https://api.hh.ru/vacancies/95604103?host=hh.ru,https://hh.ru/vacancy/95604103,[],"{'id': '2147', 'name': 'Актив', 'url': 'https://api.hh.ru/employers/2147', 'alternate_url': 'https://hh.ru/employer/2147', 'logo_urls': {'90': 'https://img.hhcdn.ru/employer-logo/3795695.jpeg', '240': 'https://img.hhcdn.ru/employer-logo/3795696.jpeg', 'original': 'https://img.hhcdn.ru/employer-logo-original/838703.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2147', 'accredited_it_employer': True, 'trusted': True}","{'requirement': 'Имеете диплом о высшем техническом образовании или студент последнего курса. Понимаете процессы <highlighttext>разработки</highlighttext> ПО. Работали с утилитами MyPy/Pylint. ', 'responsibility': 'Создание утилит и автоматизация потребностей <highlighttext>разработки</highlighttext>. Приведение инфраструктуры к состоянию Infrastructure as Code посредством Ansible. Создание модульных окружений на базе...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,"[{'id': '160', 'name': 'DevOps-инженер'}]",False,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}",,False,,,
95789373,False,Junior/Trainee QA - инженер,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': None, 'to': 70000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'улица Бутлерова', 'building': '17', 'lat': 55.650145, 'lng': 37.539626, 'description': None, 'raw': 'Москва, улица Бутлерова, 17', 'metro': {'station_name': 'Калужская', 'line_name': 'Калужско-Рижская', 'station_id': '6.41', 'line_id': '6', 'lat': 55.656682, 'lng': 37.540075}, 'metro_stations': [{'station_name': 'Калужская', 'line_name': 'Калужско-Рижская', 'station_id': '6.41', 'line_id': '6', 'lat': 55.656682, 'lng': 37.540075}], 'id': '1022882'}",,,2024-03-29T12:55:50+0300,2024-03-29T12:55:50+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=95789373,,https://api.hh.ru/vacancies/95789373?host=hh.ru,https://hh.ru/vacancy/95789373,[],"{'id': '2588380', 'name': 'РБ', 'url': 'https://api.hh.ru/employers/2588380', 'alternate_url': 'https://hh.ru/employer/2588380', 'logo_urls': {'90': 'https://img.hhcdn.ru/employer-logo/5984073.jpeg', '240': 'https://img.hhcdn.ru/employer-logo/5984074.jpeg', 'original': 'https://img.hhcdn.ru/employer-logo-original/1090862.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2588380', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Обязательны базовые знания на языке <highlighttext>Python</highlighttext>. Желателен опыт автоматизации сценариев тестирования на языке; программирования <highlighttext>Python</highlighttext> с использованием framework Pytest и...', 'responsibility': 'Тестирование backend. Написание документации. Погружение в автотесты на <highlighttext>python</highlighttext>.'}",,"{'id': 'flexible', 'name': 'Гибкий график'}",[],[],[],False,"[{'id': '124', 'name': 'Тестировщик'}]",False,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}",,False,,,
97602657,False,Младший специалист отдела разработки (Python) / Специалист по парсингу данных,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': None, 'to': 80000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2024-04-22T10:49:56+0300,2024-04-22T10:49:56+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=97602657,,https://api.hh.ru/vacancies/97602657?host=hh.ru,https://hh.ru/vacancy/97602657,[],"{'id': '863273', 'name': 'MillionAgents', 'url': 'https://api.hh.ru/employers/863273', 'alternate_url': 'https://hh.ru/employer/863273', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/668636.png', '240': 'https://img.hhcdn.ru/employer-logo/3115677.png', '90': 'https://img.hhcdn.ru/employer-logo/3115676.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=863273', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Что обязательно нужно знать и уметь: <highlighttext>Python</highlighttext> на базовом уровне (циклы, функции, структуры данных, ООП). Что такое Header, Cookie и...', 'responsibility': None}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False,"[{'id': '96', 'name': 'Программист, разработчик'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False,,,
97717700,False,Аналитик данных стажер/junior,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2024-04-23T13:37:26+0300,2024-04-23T13:37:26+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=97717700,,https://api.hh.ru/vacancies/97717700?host=hh.ru,https://hh.ru/vacancy/97717700,[],"{'id': '632228', 'name': 'Интерактивное агентство Это Легко', 'url': 'https://api.hh.ru/employers/632228', 'alternate_url': 'https://hh.ru/employer/632228', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/161331.png', '90': 'https://img.hhcdn.ru/employer-logo/878816.png', '240': 'https://img.hhcdn.ru/employer-logo/878817.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=632228', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Начальные знания PowerBI, Google Data Studio или другой BI системы. Желательно, базовое знание <highlighttext>Python</highlighttext> или PHP (для настройки API). ', 'responsibility': 'На базе PowerBI, Google Data Studio или другой BI системы создать для нас систему отчетов и дашбордов для каждого отдела.'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False,"[{'id': '156', 'name': 'BI-аналитик, аналитик данных'}]",False,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}",,False,,,
97615359,False,Junior Data Scientist / Младший аналитик данных,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2024-04-22T12:25:28+0300,2024-04-22T12:25:28+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=97615359,,https://api.hh.ru/vacancies/97615359?host=hh.ru,https://hh.ru/vacancy/97615359,[],"{'id': '1994', 'name': 'АДВ', 'url': 'https://api.hh.ru/employers/1994', 'alternate_url': 'https://hh.ru/employer/1994', 'logo_urls': {'90': 'https://img.hhcdn.ru/employer-logo/3321272.png', '240': 'https://img.hhcdn.ru/employer-logo/3321273.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/720041.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1994', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Понимание классических алгоритмов машинного обучения. Умение визуализировать данные. Будет плюсом: Опыт коммерческой <highlighttext>разработки</highlighttext>. Знания медиа статистик. Общее представление о CI...', 'responsibility': '<highlighttext>Разработка</highlighttext> алгоритмов оптимизации (в основном дискретной оптимизации). Исследование и построение моделей по данным интернет-пользования и рекламным кампаниям. <highlighttext>Разработка</highlighttext> веб...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,"[{'id': '10', 'name': 'Аналитик'}]",False,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}",,False,,True,"{'type': 'MAKEUP', 'tariff': None}"
97183556,False,Python-разработчик / Junior Python Developer,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 100000, 'to': 150000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2024-04-17T08:42:47+0300,2024-04-17T08:42:47+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=97183556,,https://api.hh.ru/vacancies/97183556?host=hh.ru,https://hh.ru/vacancy/97183556,[],"{'id': '675403', 'name': 'Comexp', 'url': 'https://api.hh.ru/employers/675403', 'alternate_url': 'https://hh.ru/employer/675403', 'logo_urls': {'90': 'https://img.hhcdn.ru/employer-logo/5385408.png', '240': 'https://img.hhcdn.ru/employer-logo/5385409.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/962846.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=675403', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Требуемый опыт работы: опыт в программировании на <highlighttext>Python</highlighttext>. Ключевые навыки: <highlighttext>Python</highlighttext>, Linux, MySQL, Apache HTTP Server, SQL, Flask.', 'responsibility': '<highlighttext>Разработка</highlighttext> отдельных модулей программных комплексов. Доработка созданного ранее ПО.'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],"[{'id': 'start_after_sixteen', 'name': 'Можно начинать работать после 16:00'}]",True,"[{'id': '96', 'name': 'Программист, разработчик'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False,,,
97148649,False,Junior Python,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2024-04-16T18:25:14+0300,2024-04-16T18:25:14+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=97148649,,https://api.hh.ru/vacancies/97148649?host=hh.ru,https://hh.ru/vacancy/97148649,[],"{'id': '865', 'name': 'ТерраЛинк', 'url': 'https://api.hh.ru/employers/865', 'alternate_url': 'https://hh.ru/employer/865', 'logo_urls': {'90': 'https://img.hhcdn.ru/employer-logo/6491801.png', '240': 'https://img.hhcdn.ru/employer-logo/6491802.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/1217839.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=865', 'accredited_it_employer': True, 'trusted': True}","{'requirement': 'Опыт проектирования API. Понимание асинхронного программирования, как оно устроено в языке <highlighttext>Python</highlighttext>. Опыт работы в разных архитектурах. Хорошее понимание баз...', 'responsibility': 'Изучение регламентов и систем компании Terralink. <highlighttext>Разработка</highlighttext> и поддержка программных продуктов компании. <highlighttext>Разработка</highlighttext> и модернизация open-source решений. '}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False,"[{'id': '96', 'name': 'Программист, разработчик'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False,,,
96979827,False,Junior Python-разработчик,"{'id': '955-955-msk', 'name': 'СОГАЗ: г. Москва'}",False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'проспект Академика Сахарова', 'building': '10', 'lat': 55.768699, 'lng': 37.641962, 'description': None, 'raw': 'Москва, проспект Академика Сахарова, 10', 'metro': {'station_name': 'Красные ворота', 'line_name': 'Сокольническая', 'station_id': '1.61', 'line_id': '1', 'lat': 55.768307, 'lng': 37.6478}, 'metro_stations': [{'station_name': 'Красные ворота', 'line_name': 'Сокольническая', 'station_id': '1.61', 'line_id': '1', 'lat': 55.768307, 'lng': 37.6478}], 'id': '148617'}",,,2024-04-15T09:43:36+0300,2024-04-15T09:43:36+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=96979827,,https://api.hh.ru/vacancies/96979827?host=hh.ru,https://hh.ru/vacancy/96979827,[],"{'id': '955', 'name': 'СОГАЗ', 'url': 'https://api.hh.ru/employers/955', 'alternate_url': 'https://hh.ru/employer/955', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/1007168.png', '90': 'https://img.hhcdn.ru/employer-logo/5649448.png', '240': 'https://img.hhcdn.ru/employer-logo/5649449.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=955', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Уверенное знание <highlighttext>Python</highlighttext>. Уверенное знание PostgreSQL и умение писать оптимизированные запросы. Опыт работы с Git. Опыт работы с Pandas. ', 'responsibility': 'Поддерживать и развивать внутрикорпоративную HR-систему Galileo. Разрабатывать новые модули и внедрять в prod. Создавать и актуализировать техническую документацию. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,"[{'id': '96', 'name': 'Программист, разработчик'}]",False,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}",,False,,True,"{'type': 'MAKEUP', 'tariff': None}"
95467731,False,Junior ML-Engineer,,True,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2024-04-23T10:35:25+0300,2024-04-23T10:35:25+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=95467731,,https://api.hh.ru/vacancies/95467731?host=hh.ru,https://hh.ru/vacancy/95467731,[],"{'id': '2009', 'name': 'Antal Talent', 'url': 'https://api.hh.ru/employers/2009', 'alternate_url': 'https://hh.ru/employer/2009', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/430509.png', '90': 'https://img.hhcdn.ru/employer-logo/2164106.png', '240': 'https://img.hhcdn.ru/employer-logo/2164107.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2009', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Уверенное владение <highlighttext>Python</highlighttext>. Знание стека работы с данными (numpy, pandas, scipy, matplotlib), знание ML-стека <highlighttext>Python</highlighttext> (XGBoost, Scikit-learn, Causal...', 'responsibility': 'Анализ и статистическая обработка структурированных и неструктурированных данных на <highlighttext>Python</highlighttext>. <highlighttext>Разработка</highlighttext> моделей для решения задач с использованием методов машинного обучения...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,"[{'id': '165', 'name': 'Дата-сайентист'}]",False,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}",,False,,,
95257767,False,Разработчик BigData,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Овчинниковская набережная', 'building': '18/1с1', 'lat': 55.743857, 'lng': 37.632601, 'description': None, 'raw': 'Москва, Овчинниковская набережная, 18/1с1', 'metro': {'station_name': 'Новокузнецкая', 'line_name': 'Замоскворецкая', 'station_id': '2.89', 'line_id': '2', 'lat': 55.742391, 'lng': 37.62928}, 'metro_stations': [{'station_name': 'Новокузнецкая', 'line_name': 'Замоскворецкая', 'station_id': '2.89', 'line_id': '2', 'lat': 55.742391, 'lng': 37.62928}], 'id': '14913569'}",,,2024-04-22T09:41:35+0300,2024-04-22T09:41:35+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=95257767,,https://api.hh.ru/vacancies/95257767?host=hh.ru,https://hh.ru/vacancy/95257767,[],"{'id': '9450859', 'name': 'АФЛТ-Системс', 'url': 'https://api.hh.ru/employers/9450859', 'alternate_url': 'https://hh.ru/employer/9450859', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/1215919.jpg', '240': 'https://img.hhcdn.ru/employer-logo/6484122.jpeg', '90': 'https://img.hhcdn.ru/employer-logo/6484121.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=9450859', 'accredited_it_employer': True, 'trusted': True}","{'requirement': 'Базовые навыки в Scala (в идеале) или Java. Знание английского языка на уровне чтения документации. Опыт <highlighttext>разработки</highlighttext> на <highlighttext>Python</highlighttext>. ', 'responsibility': 'Развитие и сопровождение функциональных интеграций и системного ландшафта. Участие в <highlighttext>разработке</highlighttext> микросервисной архитектуры и выборе технологий. Проведение регрессионного и интеграционного...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,"[{'id': '96', 'name': 'Программист, разработчик'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False,,True,"{'type': 'MAKEUP', 'tariff': None}"
